#multi:
,mass A,,mass B,,mass C,,mass D,,mass E,,mass F,,
t,x,y,x,y,x,y,x,y,x,y,x,y,
8.008000E-1,,,,,,,,,,,8.201116E2,-1.379980E2
8.341667E-1,,,,,,,,,,,8.204907E2,-1.382839E2
8.675333E-1,,,,,,,,,,,8.208001E2,-1.381253E2
9.009000E-1,,,,,,,,,,,8.213037E2,-1.384032E2
9.342667E-1,,,,,,,,,,,8.209247E2,-1.385424E2
9.676333E-1,,,,,,,,,,,8.211992E2,-1.389389E2
5.705700E0,,,3.254847E2,1.231948E1,-6.553073E2,-1.636247E1,3.062706E1,-2.054609E1,-3.059762E2,-3.218398E1,8.208285E2,-1.389559E2
5.739067E0,,,3.167141E2,2.644265E1,-6.572670E2,-1.631827E1,4.931226E1,-2.250923E1,-2.979972E2,-3.351775E1,8.193227E2,-1.392992E2
5.772433E0,,,,,-6.595338E2,-1.714460E1,6.697947E1,-2.338309E1,-2.820686E2,-3.457639E1,8.172813E2,-1.392481E2
5.805800E0,,,,,-6.621303E2,-1.651544E1,8.028514E1,-2.045949E1,-2.700050E2,-3.280657E1,8.154036E2,-1.394034E2
5.839167E0,,,,,-6.643320E2,-1.648397E1,,,-2.629509E2,-3.120205E1,8.134623E2,-1.394918E2
5.872533E0,,,3.280048E2,1.406181E0,-6.662949E2,-1.636541E1,,,-2.618976E2,-3.019349E1,8.110110E2,-1.396644E2
5.905900E0,,,3.090704E2,1.200010E1,-6.680246E2,-1.639133E1,,,-2.658897E2,-3.124904E1,8.100403E2,-1.397465E2
5.939267E0,,,3.271750E2,-6.464719E0,-6.694169E2,-1.628668E1,7.226466E1,-2.139435E1,-2.760560E2,-3.347290E1,8.091129E2,-1.398615E2
5.972633E0,6.641137E2,1.160710E1,3.428704E2,-1.175614E1,-6.702023E2,-1.635623E1,5.513151E1,-2.354268E1,-2.915246E2,-3.493827E1,8.083495E2,-1.400230E2
6.006000E0,6.768515E2,1.358487E1,3.629627E2,-1.224243E1,-6.705965E2,-1.726056E1,3.556458E1,-2.418695E1,-3.099235E2,-3.402418E1,8.078421E2,-1.398230E2
6.039367E0,6.855505E2,1.702582E1,3.796376E2,-1.131325E1,-6.706812E2,-1.714403E1,1.402252E1,-1.999586E1,-3.277768E2,-3.101837E1,8.079130E2,-1.398812E2
6.072733E0,6.897826E2,1.876354E1,4.043143E2,8.217815E0,-6.700299E2,-1.702244E1,-5.160086E0,-1.113416E1,-3.475891E2,-2.218024E1,8.086782E2,-1.397765E2
6.106100E0,6.896851E2,1.875638E1,4.141553E2,1.254319E1,-6.690230E2,-1.712623E1,-1.825271E1,4.872437E-1,-3.598204E2,-1.321125E1,8.095233E2,-1.400428E2
6.139467E0,6.845399E2,1.568898E1,4.158162E2,1.284446E1,-6.678783E2,-1.719627E1,-2.618405E1,1.067147E1,,,8.104413E2,-1.400545E2
6.172833E0,6.752632E2,1.302484E1,4.136995E2,9.991812E0,-6.663004E2,-1.701224E1,-2.970902E1,1.763166E1,,,8.116133E2,-1.396672E2
6.206200E0,,,4.079312E2,6.503066E0,-6.645075E2,-1.737169E1,-2.914876E1,1.795363E1,,,8.129929E2,-1.398883E2
6.239567E0,,,3.955487E2,2.569015E0,-6.629032E2,-1.712886E1,-2.398294E1,1.354537E1,,,8.146195E2,-1.397487E2
6.272933E0,,,3.810264E2,-3.796767E0,-6.609143E2,-1.714998E1,-1.405614E1,3.692348E0,,,8.162835E2,-1.399766E2
6.306300E0,,,3.629394E2,-2.815961E0,-6.589427E2,-1.713110E1,-8.002828E-1,-6.658965E0,-3.407664E2,-2.012202E1,8.177058E2,-1.397272E2
6.339667E0,6.019181E2,2.639648E1,3.520804E2,3.532014E0,-6.571114E2,-1.708119E1,,,,,8.192214E2,-1.399337E2
6.373033E0,5.970085E2,3.648563E1,3.140870E2,1.165782E1,-6.556715E2,-1.723159E1,4.280701E1,-2.326165E1,-2.997278E2,-3.367446E1,8.204095E2,-1.400524E2
6.406400E0,5.965873E2,4.075349E1,3.404130E2,3.431629E0,-6.542229E2,-1.715969E1,6.584623E1,-2.409574E1,-2.794174E2,-3.476655E1,8.216106E2,-1.400438E2
6.439767E0,5.995219E2,3.766162E1,,,-6.529454E2,-1.713454E1,8.598065E1,-2.245322E1,-2.596886E2,-3.481699E1,8.224967E2,-1.400558E2
6.473133E0,,,,,-6.517131E2,-1.742381E1,,,-2.474108E2,-3.168178E1,8.234215E2,-1.400449E2
6.506500E0,,,,,-6.505086E2,-1.742848E1,,,-2.415947E2,-2.987100E1,8.243744E2,-1.400411E2
6.539867E0,,,3.260066E2,2.314237E1,-6.496116E2,-1.734312E1,,,-2.411579E2,-3.045648E1,8.251812E2,-1.398383E2
6.573233E0,,,3.491772E2,4.368731E0,-6.486860E2,-1.729744E1,,,-2.480670E2,-3.252727E1,8.261684E2,-1.398686E2
6.606600E0,,,3.686864E2,-9.810291E-1,-6.476585E2,-1.735764E1,8.471823E1,-2.181170E1,-2.606936E2,-3.487810E1,8.269432E2,-1.398078E2
6.639967E0,,,3.821661E2,-2.202854E0,-6.467936E2,-1.723369E1,6.755060E1,-2.428201E1,-2.783903E2,-3.481173E1,8.279824E2,-1.398599E2
6.673333E0,,,4.060258E2,-6.651543E-1,-6.455650E2,-1.783361E1,4.697277E1,-2.158091E1,-2.958356E2,-3.278903E1,8.287559E2,-1.397648E2
6.706700E0,,,4.198338E2,6.246644E0,-6.446365E2,-1.805814E1,2.700470E1,-1.534324E1,,,8.296361E2,-1.396861E2
6.740067E0,,,4.345586E2,1.044765E1,-6.431855E2,-1.764242E1,1.096912E1,-4.721396E0,-3.295061E2,-1.785136E1,8.306567E2,-1.395711E2
6.773433E0,,,4.225612E2,-2.500916E0,-6.421373E2,-1.771279E1,-9.294040E-2,7.006232E0,-3.295695E2,-1.695217E1,8.315951E2,-1.400778E2
6.806800E0,,,4.228696E2,-2.482883E0,-6.411445E2,-1.738084E1,-6.004199E0,1.662186E1,-3.337964E2,-1.312573E1,8.322920E2,-1.399910E2
6.840167E0,,,4.170164E2,-5.983355E0,-6.406665E2,-1.836031E1,-7.547155E0,1.977944E1,-3.352591E2,-1.073415E1,8.329253E2,-1.397454E2
6.873533E0,,,4.232712E2,3.876308E0,-6.400280E2,-1.776895E1,-5.390991E0,1.722700E1,-3.325151E2,-1.292283E1,8.332213E2,-1.399314E2
6.906900E0,,,4.121231E2,-6.170825E0,-6.395759E2,-1.857560E1,1.059513E0,9.291125E0,-3.318295E2,-1.319915E1,8.334857E2,-1.400670E2
6.940267E0,,,3.935580E2,-6.931589E0,-6.396511E2,-1.887154E1,1.098185E1,-1.243769E0,-3.253554E2,-1.772236E1,8.336233E2,-1.397114E2
6.973633E0,,,3.744961E2,-6.548480E0,-6.397490E2,-1.876557E1,2.724774E1,-1.277069E1,,,8.333934E2,-1.400518E2
7.007000E0,6.134799E2,3.198574E1,3.520170E2,2.867033E0,-6.403404E2,-1.869082E1,4.794694E1,-2.102202E1,-2.906457E2,-3.299161E1,8.329259E2,-1.398346E2
7.040367E0,6.088014E2,3.874351E1,3.546747E2,-4.662286E0,-6.409222E2,-1.875052E1,6.932461E1,-2.368329E1,-2.700673E2,-3.561113E1,8.325003E2,-1.400929E2
